	trackname	start	length	duration
208	mixotic-set044-excerpts/refsongs/pntg012-08-johnny_d.-another.excerpt40.mp3	417792	4096	0.09287981859410431
209	mixotic-set044-excerpts/refsongs/pntg012-08-johnny_d.-another.excerpt40.mp3	430080	4096	0.09287981859410431
210	mixotic-set044-excerpts/refsongs/pntg012-08-johnny_d.-another.excerpt40.mp3	438272	4096	0.09287981859410431
211	mixotic-set044-excerpts/refsongs/pntg012-08-johnny_d.-another.excerpt40.mp3	503808	4096	0.09287981859410431
212	mixotic-set044-excerpts/refsongs/pntg012-08-johnny_d.-another.excerpt40.mp3	524288	4096	0.09287981859410431
213	mixotic-set044-excerpts/refsongs/pntg012-08-johnny_d.-another.excerpt40.mp3	585728	4096	0.09287981859410431
214	mixotic-set044-excerpts/refsongs/pntg012-08-johnny_d.-another.excerpt40.mp3	598016	4096	0.09287981859410431
215	mixotic-set044-excerpts/refsongs/pntg012-08-johnny_d.-another.excerpt40.mp3	606208	4096	0.09287981859410431
216	mixotic-set044-excerpts/refsongs/pntg012-08-johnny_d.-another.excerpt40.mp3	671744	4096	0.09287981859410431
217	mixotic-set044-excerpts/refsongs/pntg012-08-johnny_d.-another.excerpt40.mp3	1896448	40960	0.9287981859410431
218	mixotic-set044-excerpts/refsongs/pntg012-09-wego-the_other_welcome.excerpt40.mp3	0	4096	0.09287981859410431
219	mixotic-set044-excerpts/refsongs/pntg012-09-wego-the_other_welcome.excerpt40.mp3	1789952	135168	3.0650340136054424
220	mixotic-set044-excerpts/refsongs/pntg012-10-demir-brother_for_real.excerpt40.mp3	0	45056	1.0216780045351475
221	mixotic-set044-excerpts/refsongs/pntg012-10-demir-brother_for_real.excerpt40.mp3	1908736	69632	1.5789569160997732
222	mixotic-set044-excerpts/refsongs/pntg012-11-kairos-tiresias.excerpt40.mp3	0	4096	0.09287981859410431
223	mixotic-set123-excerpts/refsongs/01_Choenyi_-_PA_To_M_-_Antiritmo024.excerpt40.mp3	0	20480	0.46439909297052157
224	mixotic-set123-excerpts/refsongs/01_Choenyi_-_PA_To_M_-_Antiritmo024.excerpt40.mp3	1871872	69632	1.5789569160997732
225	mixotic-set123-excerpts/refsongs/01_Hiroshi_Oki_-_Polar_Circle_-_Antiritmo011.excerpt40.mp3	0	81920	1.8575963718820863
226	mixotic-set123-excerpts/refsongs/01_Hiroshi_Oki_-_Polar_Circle_-_Antiritmo011.excerpt40.mp3	1867776	126976	2.8792743764172335
227	mixotic-set123-excerpts/refsongs/01_Pepe_Arcade_-_X2_Original_Mix_-_Antiritmo017.excerpt40.mp3	0	86016	1.9504761904761905
228	mixotic-set123-excerpts/refsongs/01_Pepe_Arcade_-_X2_Original_Mix_-_Antiritmo017.excerpt40.mp3	1867776	73728	1.6718367346938776
229	mixotic-set123-excerpts/refsongs/01_Peter_Gual_-_Cami_De_Insectes_-_Antiritmo014.excerpt40.mp3	0	53248	1.207437641723356
230	mixotic-set123-excerpts/refsongs/01_Roger_M_-_Entering_the_big_D_Intro_-_Antiritmo023.excerpt40.mp3	0	61440	1.3931972789115645
231	mixotic-set123-excerpts/refsongs/01_Roger_M_-_Entering_the_big_D_Intro_-_Antiritmo023.excerpt40.mp3	69632	24576	0.5572789115646258
232	mixotic-set123-excerpts/refsongs/01_Roger_M_-_Entering_the_big_D_Intro_-_Antiritmo023.excerpt40.mp3	102400	20480	0.46439909297052157
233	mixotic-set123-excerpts/refsongs/01_Roger_M_-_Entering_the_big_D_Intro_-_Antiritmo023.excerpt40.mp3	126976	24576	0.5572789115646258
234	mixotic-set123-excerpts/refsongs/01_Roger_M_-_Entering_the_big_D_Intro_-_Antiritmo023.excerpt40.mp3	159744	24576	0.5572789115646258
235	mixotic-set123-excerpts/refsongs/01_Roger_M_-_Entering_the_big_D_Intro_-_Antiritmo023.excerpt40.mp3	188416	24576	0.5572789115646258
236	mixotic-set123-excerpts/refsongs/01_Roger_M_-_Entering_the_big_D_Intro_-_Antiritmo023.excerpt40.mp3	221184	20480	0.46439909297052157
237	mixotic-set123-excerpts/refsongs/01_Roger_M_-_Entering_the_big_D_Intro_-_Antiritmo023.excerpt40.mp3	258048	12288	0.2786394557823129
238	mixotic-set123-excerpts/refsongs/01_Roger_M_-_Entering_the_big_D_Intro_-_Antiritmo023.excerpt40.mp3	282624	8192	0.18575963718820862
239	mixotic-set123-excerpts/refsongs/01_Roger_M_-_Entering_the_big_D_Intro_-_Antiritmo023.excerpt40.mp3	294912	8192	0.18575963718820862
240	mixotic-set123-excerpts/refsongs/01_Roger_M_-_Entering_the_big_D_Intro_-_Antiritmo023.excerpt40.mp3	413696	4096	0.09287981859410431
241	mixotic-set123-excerpts/refsongs/01_Roger_M_-_Entering_the_big_D_Intro_-_Antiritmo023.excerpt40.mp3	708608	4096	0.09287981859410431
242	mixotic-set123-excerpts/refsongs/01_Sascha_Muller_-_The_Book_Writer_-_Antiritmo002.excerpt40.mp3	0	4096	0.09287981859410431
243	mixotic-set123-excerpts/refsongs/01_Sascha_Muller_-_The_Book_Writer_-_Antiritmo002.excerpt40.mp3	1925120	4096	0.09287981859410431
244	mixotic-set123-excerpts/refsongs/02_Hiroshi_Oki_-_Sig_Sauer_p226_-_Antiritmo011.excerpt40.mp3	0	81920	1.8575963718820863
245	mixotic-set123-excerpts/refsongs/02_Hiroshi_Oki_-_Sig_Sauer_p226_-_Antiritmo011.excerpt40.mp3	1863680	131072	2.972154195011338
246	mixotic-set123-excerpts/refsongs/02_Katsuyuki_Taguchi_-_Indigoblue_-_Antiritmo028.excerpt40.mp3	0	4096	0.09287981859410431
247	mixotic-set123-excerpts/refsongs/02_Pepe_Arcade_-_X2_Roger_M_That_Oldschool_Flavour_Mix_-_Antiritmo017.excerpt40.mp3	0	4096	0.09287981859410431
248	mixotic-set123-excerpts/refsongs/02_Pepe_Arcade_-_X2_Roger_M_That_Oldschool_Flavour_Mix_-_Antiritmo017.excerpt40.mp3	155648	4096	0.09287981859410431
249	mixotic-set123-excerpts/refsongs/02_Pepe_Arcade_-_X2_Roger_M_That_Oldschool_Flavour_Mix_-_Antiritmo017.excerpt40.mp3	319488	4096	0.09287981859410431
250	mixotic-set123-excerpts/refsongs/02_Pepe_Arcade_-_X2_Roger_M_That_Oldschool_Flavour_Mix_-_Antiritmo017.excerpt40.mp3	487424	4096	0.09287981859410431
251	mixotic-set123-excerpts/refsongs/02_Pepe_Arcade_-_X2_Roger_M_That_Oldschool_Flavour_Mix_-_Antiritmo017.excerpt40.mp3	651264	4096	0.09287981859410431
252	mixotic-set123-excerpts/refsongs/02_Pepe_Arcade_-_X2_Roger_M_That_Oldschool_Flavour_Mix_-_Antiritmo017.excerpt40.mp3	1929216	4096	0.09287981859410431
253	mixotic-set123-excerpts/refsongs/02_Peter_Gual_-_Discutir_-_Antiritmo014.excerpt40.mp3	0	45056	1.0216780045351475
254	mixotic-set123-excerpts/refsongs/02_Peter_Gual_-_Discutir_-_Antiritmo014.excerpt40.mp3	2641920	53248	1.207437641723356
255	mixotic-set123-excerpts/refsongs/02_Roger_M_-_Proton_-_Antiritmo023.excerpt40.mp3	0	4096	0.09287981859410431
256	mixotic-set123-excerpts/refsongs/02_Sascha_Muller_-_In_and_Out_-_Antiritmo002.excerpt40.mp3	0	4096	0.09287981859410431
257	mixotic-set123-excerpts/refsongs/02_Sascha_Muller_-_In_and_Out_-_Antiritmo002.excerpt40.mp3	1953792	4096	0.09287981859410431
258	mixotic-set123-excerpts/refsongs/02_Scan_Mode_-_Terre_Erre_-_Antiritmo024.excerpt40.mp3	0	4096	0.09287981859410431
259	mixotic-set123-excerpts/refsongs/02_Vizar_-_Hypnosis_-_Antiritmo018.excerpt40.mp3	0	4096	0.09287981859410431
260	mixotic-set123-excerpts/refsongs/03_Hiroshi_Oki_-_Vibrations_-_Antiritmo011.excerpt40.mp3	0	81920	1.8575963718820863
261	mixotic-set123-excerpts/refsongs/03_Pepe_Arcade_-_X2_Dessben_Remix_-_Antiritmo017.excerpt40.mp3	0	8192	0.18575963718820862
262	mixotic-set123-excerpts/refsongs/03_Pepe_Arcade_-_X2_Dessben_Remix_-_Antiritmo017.excerpt40.mp3	1896448	4096	0.09287981859410431
263	mixotic-set123-excerpts/refsongs/03_Pepe_Arcade_-_X2_Dessben_Remix_-_Antiritmo017.excerpt40.mp3	1904640	36864	0.8359183673469388
264	mixotic-set123-excerpts/refsongs/03_Peter_Gual_-_Crits_d_uralita_-_Antiritmo014.excerpt40.mp3	0	122880	2.786394557823129
265	mixotic-set123-excerpts/refsongs/03_Peter_Gual_-_Crits_d_uralita_-_Antiritmo014.excerpt40.mp3	1748992	176128	3.9938321995464854
266	mixotic-set123-excerpts/refsongs/03_Roger_M_-_Photon_-_Antiritmo023.excerpt40.mp3	0	4096	0.09287981859410431
267	mixotic-set123-excerpts/refsongs/03_Roger_M_-_Photon_-_Antiritmo023.excerpt40.mp3	1970176	12288	0.2786394557823129
268	mixotic-set123-excerpts/refsongs/03_Sascha_Muller_-_Phonk_the_System_-_Antiritmo002.excerpt40.mp3	0	4096	0.09287981859410431
269	mixotic-set123-excerpts/refsongs/03_Sascha_Muller_-_Phonk_the_System_-_Antiritmo002.excerpt40.mp3	1957888	4096	0.09287981859410431
270	mixotic-set123-excerpts/refsongs/03_Vizar_-_Allright_-_Antiritmo018.excerpt40.mp3	0	4096	0.09287981859410431
271	mixotic-set123-excerpts/refsongs/03_Vizar_-_Allright_-_Antiritmo018.excerpt40.mp3	1998848	4096	0.09287981859410431
272	mixotic-set123-excerpts/refsongs/04_Hermetico_-_Vision_Nocturna_-_Antiritmo24.excerpt40.mp3	0	4096	0.09287981859410431
273	mixotic-set123-excerpts/refsongs/04_Hermetico_-_Vision_Nocturna_-_Antiritmo24.excerpt40.mp3	1871872	122880	2.786394557823129
274	mixotic-set123-excerpts/refsongs/04_Hiroshi_Oki_-_Unagui_-_Antiritmo011.excerpt40.mp3	0	81920	1.8575963718820863
275	mixotic-set123-excerpts/refsongs/04_Hiroshi_Oki_-_Unagui_-_Antiritmo011.excerpt40.mp3	1720320	221184	5.015510204081632
276	mixotic-set123-excerpts/refsongs/04_Katsuyuki_Taguchi_-_Azure_-_Antiritmo028.excerpt40.mp3	0	4096	0.09287981859410431
277	mixotic-set123-excerpts/refsongs/04_Pepe_Arcade_-_X2_Hiroshi_Oki_Remix_-_Antiritmo017.excerpt40.mp3	0	81920	1.8575963718820863
278	mixotic-set123-excerpts/refsongs/04_Pepe_Arcade_-_X2_Hiroshi_Oki_Remix_-_Antiritmo017.excerpt40.mp3	1961984	4096	0.09287981859410431
279	mixotic-set123-excerpts/refsongs/04_Peter_Gual_-_Altres_Llums_-_Antiritmo014.excerpt40.mp3	0	94208	2.136235827664399
280	mixotic-set123-excerpts/refsongs/04_Peter_Gual_-_Altres_Llums_-_Antiritmo014.excerpt40.mp3	2011136	77824	1.7647165532879818
281	mixotic-set123-excerpts/refsongs/04_Roger_M_-_Freakxpress_yourself_-_Antiritmo023.excerpt40.mp3	0	4096	0.09287981859410431
282	mixotic-set123-excerpts/refsongs/04_Sascha_Muller_-_Vorlauffunktion_-_Antiritmo002.excerpt40.mp3	0	4096	0.09287981859410431
283	mixotic-set123-excerpts/refsongs/04_Vizar_-_Ghosts_-_Antiritmo018.excerpt40.mp3	0	4096	0.09287981859410431
284	mixotic-set123-excerpts/refsongs/05_John_Lagora_-_The_Closed_Circle_-_Antiritmo024.excerpt40.mp3	0	4096	0.09287981859410431
285	mixotic-set123-excerpts/refsongs/05_John_Lagora_-_The_Closed_Circle_-_Antiritmo024.excerpt40.mp3	1269760	4096	0.09287981859410431
286	mixotic-set123-excerpts/refsongs/05_John_Lagora_-_The_Closed_Circle_-_Antiritmo024.excerpt40.mp3	1290240	4096	0.09287981859410431
287	mixotic-set123-excerpts/refsongs/05_John_Lagora_-_The_Closed_Circle_-_Antiritmo024.excerpt40.mp3	1310720	4096	0.09287981859410431
288	mixotic-set123-excerpts/refsongs/05_John_Lagora_-_The_Closed_Circle_-_Antiritmo024.excerpt40.mp3	1331200	4096	0.09287981859410431
289	mixotic-set123-excerpts/refsongs/05_John_Lagora_-_The_Closed_Circle_-_Antiritmo024.excerpt40.mp3	1351680	4096	0.09287981859410431
290	mixotic-set123-excerpts/refsongs/05_John_Lagora_-_The_Closed_Circle_-_Antiritmo024.excerpt40.mp3	1372160	4096	0.09287981859410431
291	mixotic-set123-excerpts/refsongs/05_John_Lagora_-_The_Closed_Circle_-_Antiritmo024.excerpt40.mp3	1392640	8192	0.18575963718820862
292	mixotic-set123-excerpts/refsongs/05_John_Lagora_-_The_Closed_Circle_-_Antiritmo024.excerpt40.mp3	1417216	4096	0.09287981859410431
293	mixotic-set123-excerpts/refsongs/05_John_Lagora_-_The_Closed_Circle_-_Antiritmo024.excerpt40.mp3	1437696	4096	0.09287981859410431
294	mixotic-set123-excerpts/refsongs/05_John_Lagora_-_The_Closed_Circle_-_Antiritmo024.excerpt40.mp3	1458176	4096	0.09287981859410431
295	mixotic-set123-excerpts/refsongs/05_John_Lagora_-_The_Closed_Circle_-_Antiritmo024.excerpt40.mp3	1478656	4096	0.09287981859410431
296	mixotic-set123-excerpts/refsongs/05_John_Lagora_-_The_Closed_Circle_-_Antiritmo024.excerpt40.mp3	1499136	4096	0.09287981859410431
297	mixotic-set123-excerpts/refsongs/05_John_Lagora_-_The_Closed_Circle_-_Antiritmo024.excerpt40.mp3	1519616	8192	0.18575963718820862
298	mixotic-set123-excerpts/refsongs/05_John_Lagora_-_The_Closed_Circle_-_Antiritmo024.excerpt40.mp3	1544192	4096	0.09287981859410431
299	mixotic-set123-excerpts/refsongs/05_John_Lagora_-_The_Closed_Circle_-_Antiritmo024.excerpt40.mp3	1564672	4096	0.09287981859410431
300	mixotic-set123-excerpts/refsongs/05_John_Lagora_-_The_Closed_Circle_-_Antiritmo024.excerpt40.mp3	1585152	4096	0.09287981859410431
301	mixotic-set123-excerpts/refsongs/05_John_Lagora_-_The_Closed_Circle_-_Antiritmo024.excerpt40.mp3	1605632	4096	0.09287981859410431
302	mixotic-set123-excerpts/refsongs/05_John_Lagora_-_The_Closed_Circle_-_Antiritmo024.excerpt40.mp3	1626112	4096	0.09287981859410431
303	mixotic-set123-excerpts/refsongs/05_John_Lagora_-_The_Closed_Circle_-_Antiritmo024.excerpt40.mp3	1646592	8192	0.18575963718820862
304	mixotic-set123-excerpts/refsongs/05_John_Lagora_-_The_Closed_Circle_-_Antiritmo024.excerpt40.mp3	1671168	4096	0.09287981859410431
305	mixotic-set123-excerpts/refsongs/05_John_Lagora_-_The_Closed_Circle_-_Antiritmo024.excerpt40.mp3	1691648	4096	0.09287981859410431
306	mixotic-set123-excerpts/refsongs/05_John_Lagora_-_The_Closed_Circle_-_Antiritmo024.excerpt40.mp3	1712128	4096	0.09287981859410431
307	mixotic-set123-excerpts/refsongs/05_John_Lagora_-_The_Closed_Circle_-_Antiritmo024.excerpt40.mp3	1732608	4096	0.09287981859410431
308	mixotic-set123-excerpts/refsongs/05_John_Lagora_-_The_Closed_Circle_-_Antiritmo024.excerpt40.mp3	1753088	4096	0.09287981859410431
309	mixotic-set123-excerpts/refsongs/05_John_Lagora_-_The_Closed_Circle_-_Antiritmo024.excerpt40.mp3	1773568	8192	0.18575963718820862
310	mixotic-set123-excerpts/refsongs/05_John_Lagora_-_The_Closed_Circle_-_Antiritmo024.excerpt40.mp3	1794048	8192	0.18575963718820862
311	mixotic-set123-excerpts/refsongs/05_John_Lagora_-_The_Closed_Circle_-_Antiritmo024.excerpt40.mp3	1818624	4096	0.09287981859410431
312	mixotic-set123-excerpts/refsongs/05_John_Lagora_-_The_Closed_Circle_-_Antiritmo024.excerpt40.mp3	1839104	4096	0.09287981859410431
313	mixotic-set123-excerpts/refsongs/05_John_Lagora_-_The_Closed_Circle_-_Antiritmo024.excerpt40.mp3	1859584	4096	0.09287981859410431
314	mixotic-set123-excerpts/refsongs/05_John_Lagora_-_The_Closed_Circle_-_Antiritmo024.excerpt40.mp3	1880064	4096	0.09287981859410431
315	mixotic-set123-excerpts/refsongs/05_John_Lagora_-_The_Closed_Circle_-_Antiritmo024.excerpt40.mp3	1900544	8192	0.18575963718820862
316	mixotic-set123-excerpts/refsongs/05_John_Lagora_-_The_Closed_Circle_-_Antiritmo024.excerpt40.mp3	1921024	8192	0.18575963718820862
317	mixotic-set123-excerpts/refsongs/05_John_Lagora_-_The_Closed_Circle_-_Antiritmo024.excerpt40.mp3	1945600	4096	0.09287981859410431
318	mixotic-set123-excerpts/refsongs/05_John_Lagora_-_The_Closed_Circle_-_Antiritmo024.excerpt40.mp3	1966080	4096	0.09287981859410431
319	mixotic-set123-excerpts/refsongs/05_John_Lagora_-_The_Closed_Circle_-_Antiritmo024.excerpt40.mp3	1986560	4096	0.09287981859410431
320	mixotic-set123-excerpts/refsongs/05_John_Lagora_-_The_Closed_Circle_-_Antiritmo024.excerpt40.mp3	2007040	8192	0.18575963718820862
321	mixotic-set123-excerpts/refsongs/05_John_Lagora_-_The_Closed_Circle_-_Antiritmo024.excerpt40.mp3	2027520	8192	0.18575963718820862
322	mixotic-set123-excerpts/refsongs/05_Roger_M_-_Leaving_the_big_D_Outro_-_Antiritmo023.excerpt40.mp3	0	16384	0.37151927437641724
323	mixotic-set123-excerpts/refsongs/05_Roger_M_-_Leaving_the_big_D_Outro_-_Antiritmo023.excerpt40.mp3	36864	4096	0.09287981859410431
324	mixotic-set123-excerpts/refsongs/05_Roger_M_-_Leaving_the_big_D_Outro_-_Antiritmo023.excerpt40.mp3	49152	4096	0.09287981859410431
325	mixotic-set123-excerpts/refsongs/05_Roger_M_-_Leaving_the_big_D_Outro_-_Antiritmo023.excerpt40.mp3	180224	4096	0.09287981859410431
326	mixotic-set123-excerpts/refsongs/05_Roger_M_-_Leaving_the_big_D_Outro_-_Antiritmo023.excerpt40.mp3	229376	4096	0.09287981859410431
327	mixotic-set123-excerpts/refsongs/05_Roger_M_-_Leaving_the_big_D_Outro_-_Antiritmo023.excerpt40.mp3	241664	4096	0.09287981859410431
328	mixotic-set123-excerpts/refsongs/05_Roger_M_-_Leaving_the_big_D_Outro_-_Antiritmo023.excerpt40.mp3	372736	4096	0.09287981859410431
329	mixotic-set123-excerpts/refsongs/05_Roger_M_-_Leaving_the_big_D_Outro_-_Antiritmo023.excerpt40.mp3	421888	4096	0.09287981859410431
330	mixotic-set123-excerpts/refsongs/05_Roger_M_-_Leaving_the_big_D_Outro_-_Antiritmo023.excerpt40.mp3	434176	4096	0.09287981859410431
331	mixotic-set123-excerpts/refsongs/05_Roger_M_-_Leaving_the_big_D_Outro_-_Antiritmo023.excerpt40.mp3	565248	4096	0.09287981859410431
332	mixotic-set123-excerpts/refsongs/05_Roger_M_-_Leaving_the_big_D_Outro_-_Antiritmo023.excerpt40.mp3	614400	4096	0.09287981859410431
333	mixotic-set123-excerpts/refsongs/05_Roger_M_-_Leaving_the_big_D_Outro_-_Antiritmo023.excerpt40.mp3	757760	4096	0.09287981859410431
334	mixotic-set123-excerpts/refsongs/05_Roger_M_-_Leaving_the_big_D_Outro_-_Antiritmo023.excerpt40.mp3	1773568	8192	0.18575963718820862
335	mixotic-set123-excerpts/refsongs/05_Roger_M_-_Leaving_the_big_D_Outro_-_Antiritmo023.excerpt40.mp3	1830912	12288	0.2786394557823129
336	mixotic-set123-excerpts/refsongs/05_Roger_M_-_Leaving_the_big_D_Outro_-_Antiritmo023.excerpt40.mp3	1855488	16384	0.37151927437641724
337	mixotic-set123-excerpts/refsongs/05_Roger_M_-_Leaving_the_big_D_Outro_-_Antiritmo023.excerpt40.mp3	1880064	20480	0.46439909297052157
338	mixotic-set123-excerpts/refsongs/05_Roger_M_-_Leaving_the_big_D_Outro_-_Antiritmo023.excerpt40.mp3	1908736	20480	0.46439909297052157
339	mixotic-set123-excerpts/refsongs/05_Roger_M_-_Leaving_the_big_D_Outro_-_Antiritmo023.excerpt40.mp3	1937408	24576	0.5572789115646258
340	mixotic-set123-excerpts/refsongs/05_Roger_M_-_Leaving_the_big_D_Outro_-_Antiritmo023.excerpt40.mp3	1966080	24576	0.5572789115646258
341	mixotic-set123-excerpts/refsongs/05_Roger_M_-_Leaving_the_big_D_Outro_-_Antiritmo023.excerpt40.mp3	1994752	139264	3.1579138321995464
342	mixotic-set123-excerpts/refsongs/05_Vizar_-_Mechanism_-_Antiritmo018.excerpt40.mp3	0	4096	0.09287981859410431
343	mixotic-set123-excerpts/refsongs/06_Dejersey_-_Chopper_-_Antiritmo024.excerpt40.mp3	0	8192	0.18575963718820862
344	mixotic-set123-excerpts/refsongs/07_Sr_Click_-_Tibetan_-_Antiritmo024.excerpt40.mp3	0	4096	0.09287981859410431
345	mixotic-set123-excerpts/refsongs/08_Banding_-_Eula_-_Antiritmo024.excerpt40.mp3	0	4096	0.09287981859410431
346	mixotic-set123-excerpts/refsongs/08_Banding_-_Eula_-_Antiritmo024.excerpt40.mp3	864256	4096	0.09287981859410431
347	mixotic-set222-excerpts/refsongs/2_DML_-_Fin_Suedmilch_Remix.excerpt40.mp3	0	4096	0.09287981859410431
348	mixotic-set222-excerpts/refsongs/2_DML_-_Fin_Suedmilch_Remix.excerpt40.mp3	1986560	45056	1.0216780045351475
349	mixotic-set222-excerpts/refsongs/[thn109]-320-01-gaston_arevalo_-_austral.excerpt40.mp3	0	4096	0.09287981859410431
350	mixotic-set222-excerpts/refsongs/[thn109]-320-01-gaston_arevalo_-_austral.excerpt40.mp3	2080768	53248	1.207437641723356
351	mixotic-set222-excerpts/refsongs/Bactee_Tito_-_Shap_(get-tune.net).excerpt40.mp3	0	4096	0.09287981859410431
352	mixotic-set222-excerpts/refsongs/brq50_max_cavalerra_-_the_bigger_the_better_ep_-_02_function.excerpt40.mp3	0	4096	0.09287981859410431
353	mixotic-set222-excerpts/refsongs/brq50_max_cavalerra_-_the_bigger_the_better_ep_-_02_function.excerpt40.mp3	1781760	344064	7.801904761904762
354	mixotic-set222-excerpts/refsongs/brq60_niedermeier__whitehead_-_01_she_is.excerpt40.mp3	0	4096	0.09287981859410431
355	mixotic-set222-excerpts/refsongs/brq60_niedermeier__whitehead_-_01_she_is.excerpt40.mp3	2027520	4096	0.09287981859410431
356	mixotic-set222-excerpts/refsongs/brq60_niedermeier__whitehead_-_02_she_is_douglas_greed_rmx.excerpt40.mp3	0	4096	0.09287981859410431
357	mixotic-set222-excerpts/refsongs/DML_-_Arbeitstitel.excerpt40.mp3	0	4096	0.09287981859410431
358	mixotic-set222-excerpts/refsongs/DML_-_Arbeitstitel.excerpt40.mp3	2027520	28672	0.6501587301587302
359	mixotic-set222-excerpts/refsongs/Max_Cavalerra_-_Bullet_Of_Choice_Co-Produced_By_Patrick_Baer_(get-tune.net).excerpt40.mp3	0	4096	0.09287981859410431
360	mixotic-set222-excerpts/refsongs/Max_Cavalerra_-_Bullet_Of_Choice_Co-Produced_By_Patrick_Baer_(get-tune.net).excerpt40.mp3	1916928	16384	0.37151927437641724
361	mixotic-set222-excerpts/refsongs/mr-cloudy-long-wandering-marko-fürstenberg-rmx(myfreesong.net).excerpt40.mp3	0	28672	0.6501587301587302
362	mixotic-set222-excerpts/refsongs/mr-cloudy-long-wandering-marko-fürstenberg-rmx(myfreesong.net).excerpt40.mp3	1818624	8192	0.18575963718820862
363	mixotic-set222-excerpts/refsongs/mr-cloudy-long-wandering-marko-fürstenberg-rmx(myfreesong.net).excerpt40.mp3	1843200	16384	0.37151927437641724
364	mixotic-set222-excerpts/refsongs/mr-cloudy-long-wandering-marko-fürstenberg-rmx(myfreesong.net).excerpt40.mp3	1871872	172032	3.900952380952381
365	mixotic-set222-excerpts/refsongs/Mr. Cloudy-Polus (We Arrived) (www.myfreemp3.cc).excerpt40.mp3	0	4096	0.09287981859410431
366	mixotic-set222-excerpts/refsongs/Mr. Cloudy-Polus (We Arrived) (www.myfreemp3.cc).excerpt40.mp3	1941504	16384	0.37151927437641724
367	mixotic-set222-excerpts/refsongs/Patrick Diessner-Schattenwurf (www.myfreemp3.cc).excerpt40.mp3	0	4096	0.09287981859410431
368	mixotic-set222-excerpts/refsongs/Patrick Diessner-Schattenwurf (www.myfreemp3.cc).excerpt40.mp3	1970176	4096	0.09287981859410431
369	mixotic-set222-excerpts/refsongs/Patrick Diessner-Schattenwurf (www.myfreemp3.cc).excerpt40.mp3	1978368	90112	2.043356009070295
370	mixotic-set222-excerpts/refsongs/Zimmer046.5_Andreas_Florin_-_lost_horizon_deep_mix.excerpt40.mp3	0	4096	0.09287981859410431
371	mixotic-set222-excerpts/refsongs/Zimmer046.5_Andreas_Florin_-_lost_horizon_deep_mix.excerpt40.mp3	1929216	4096	0.09287981859410431
372	mixotic-set230-excerpts/refsongs/DN005_01_chris_air_-_7th_son.excerpt40.mp3	0	4096	0.09287981859410431
373	mixotic-set230-excerpts/refsongs/DN005_01_chris_air_-_7th_son.excerpt40.mp3	1929216	4096	0.09287981859410431
374	mixotic-set230-excerpts/refsongs/DN005_01_chris_air_-_7th_son.excerpt40.mp3	1941504	45056	1.0216780045351475
375	mixotic-set230-excerpts/refsongs/DN005_02_antonio_bruno_-_right_here.excerpt40.mp3	0	4096	0.09287981859410431
376	mixotic-set230-excerpts/refsongs/DN005_03_daniel_stefanik_-_dubplate.excerpt40.mp3	0	8192	0.18575963718820862
377	mixotic-set230-excerpts/refsongs/DN005_03_daniel_stefanik_-_dubplate.excerpt40.mp3	2039808	4096	0.09287981859410431
378	mixotic-set230-excerpts/refsongs/DN005_03_daniel_stefanik_-_dubplate.excerpt40.mp3	2093056	24576	0.5572789115646258
379	mixotic-set230-excerpts/refsongs/DN005_03_daniel_stefanik_-_dubplate.excerpt40.mp3	2129920	12288	0.2786394557823129
380	mixotic-set230-excerpts/refsongs/DN005_04_laplaceausoleil_-_neues_spiel_neues_glueck.excerpt40.mp3	0	4096	0.09287981859410431
381	mixotic-set230-excerpts/refsongs/DN005_05_dieter_krause_-_play.excerpt40.mp3	0	4096	0.09287981859410431
382	mixotic-set230-excerpts/refsongs/DN005_05_dieter_krause_-_play.excerpt40.mp3	1609728	28672	0.6501587301587302
383	mixotic-set230-excerpts/refsongs/DN005_05_dieter_krause_-_play.excerpt40.mp3	1654784	4096	0.09287981859410431
384	mixotic-set230-excerpts/refsongs/DN005_05_dieter_krause_-_play.excerpt40.mp3	1773568	28672	0.6501587301587302
385	mixotic-set230-excerpts/refsongs/DN005_05_dieter_krause_-_play.excerpt40.mp3	1818624	4096	0.09287981859410431
386	mixotic-set230-excerpts/refsongs/DN005_05_dieter_krause_-_play.excerpt40.mp3	1941504	24576	0.5572789115646258
387	mixotic-set230-excerpts/refsongs/DN005_05_dieter_krause_-_play.excerpt40.mp3	1982464	4096	0.09287981859410431
388	mixotic-set230-excerpts/refsongs/DN005_06_frank_hellmond_-_freihand.excerpt40.mp3	0	4096	0.09287981859410431
389	mixotic-set230-excerpts/refsongs/DN005_07_lod_-_psicodelia.excerpt40.mp3	0	16384	0.37151927437641724
390	mixotic-set230-excerpts/refsongs/DN005_07_lod_-_psicodelia.excerpt40.mp3	1982464	8192	0.18575963718820862
391	mixotic-set230-excerpts/refsongs/DN005_08_dreiton_-_boom.excerpt40.mp3	0	4096	0.09287981859410431
392	mixotic-set230-excerpts/refsongs/DN005_08_dreiton_-_boom.excerpt40.mp3	1884160	4096	0.09287981859410431
393	mixotic-set230-excerpts/refsongs/DN006_01_kugeldreher.excerpt40.mp3	0	4096	0.09287981859410431
394	mixotic-set230-excerpts/refsongs/DN006_01_kugeldreher.excerpt40.mp3	1748992	266240	6.03718820861678
395	mixotic-set230-excerpts/refsongs/DN006_02_honigmilch.excerpt40.mp3	0	4096	0.09287981859410431
