	mixname	sr	samples
582	mixotic-set123-excerpts/mixes/set123mix3-none-compressor-17.mp3	44100	4499456
583	mixotic-set123-excerpts/mixes/set123mix3-none-compressor-18.mp3	44100	4545536
584	mixotic-set123-excerpts/mixes/set123mix3-none-compressor-19.mp3	44100	4558848
585	mixotic-set123-excerpts/mixes/set123mix3-none-compressor-20.mp3	44100	4581376
586	mixotic-set123-excerpts/mixes/set123mix3-none-compressor-21.mp3	44100	4611072
587	mixotic-set123-excerpts/mixes/set123mix3-none-compressor-22.mp3	44100	4563968
588	mixotic-set123-excerpts/mixes/set123mix3-none-compressor-23.mp3	44100	4568064
589	mixotic-set123-excerpts/mixes/set123mix3-none-compressor-24.mp3	44100	4613120
590	mixotic-set123-excerpts/mixes/set123mix3-none-compressor-25.mp3	44100	4655104
591	mixotic-set123-excerpts/mixes/set123mix3-none-compressor-26.mp3	44100	4663296
592	mixotic-set123-excerpts/mixes/set123mix3-none-compressor-27.mp3	44100	4988928
593	mixotic-set123-excerpts/mixes/set123mix3-none-compressor-28.mp3	44100	4703232
594	mixotic-set123-excerpts/mixes/set123mix3-none-compressor-29.mp3	44100	4676608
595	mixotic-set123-excerpts/mixes/set123mix3-none-compressor-30.mp3	44100	4617216
596	mixotic-set123-excerpts/mixes/set123mix3-none-compressor-31.mp3	44100	4652032
597	mixotic-set123-excerpts/mixes/set123mix3-none-compressor-32.mp3	44100	4707328
598	mixotic-set123-excerpts/mixes/set123mix3-none-compressor-33.mp3	44100	4651008
599	mixotic-set123-excerpts/mixes/set123mix3-none-compressor-34.mp3	44100	4620288
600	mixotic-set123-excerpts/mixes/set123mix3-none-compressor-35.mp3	44100	4518912
601	mixotic-set123-excerpts/mixes/set123mix3-none-compressor-36.mp3	44100	4462592
602	mixotic-set123-excerpts/mixes/set123mix3-none-distortion-00.mp3	44100	4511744
603	mixotic-set123-excerpts/mixes/set123mix3-none-distortion-01.mp3	44100	4521984
604	mixotic-set123-excerpts/mixes/set123mix3-none-distortion-02.mp3	44100	4561920
605	mixotic-set123-excerpts/mixes/set123mix3-none-distortion-03.mp3	44100	4626432
606	mixotic-set123-excerpts/mixes/set123mix3-none-distortion-04.mp3	44100	4563968
607	mixotic-set123-excerpts/mixes/set123mix3-none-distortion-05.mp3	44100	4517888
608	mixotic-set123-excerpts/mixes/set123mix3-none-distortion-06.mp3	44100	4608000
609	mixotic-set123-excerpts/mixes/set123mix3-none-distortion-07.mp3	44100	4631552
610	mixotic-set123-excerpts/mixes/set123mix3-none-distortion-08.mp3	44100	5005312
611	mixotic-set123-excerpts/mixes/set123mix3-none-distortion-09.mp3	44100	4639744
612	mixotic-set123-excerpts/mixes/set123mix3-none-distortion-10.mp3	44100	4703232
613	mixotic-set123-excerpts/mixes/set123mix3-none-distortion-11.mp3	44100	4554752
614	mixotic-set123-excerpts/mixes/set123mix3-none-distortion-12.mp3	44100	4596736
615	mixotic-set123-excerpts/mixes/set123mix3-none-distortion-13.mp3	44100	4527104
616	mixotic-set123-excerpts/mixes/set123mix3-none-distortion-14.mp3	44100	4601856
617	mixotic-set123-excerpts/mixes/set123mix3-none-distortion-15.mp3	44100	4523008
618	mixotic-set123-excerpts/mixes/set123mix3-none-distortion-16.mp3	44100	4526080
619	mixotic-set123-excerpts/mixes/set123mix3-none-distortion-17.mp3	44100	4499456
620	mixotic-set123-excerpts/mixes/set123mix3-none-distortion-18.mp3	44100	4545536
621	mixotic-set123-excerpts/mixes/set123mix3-none-distortion-19.mp3	44100	4558848
622	mixotic-set123-excerpts/mixes/set123mix3-none-distortion-20.mp3	44100	4581376
623	mixotic-set123-excerpts/mixes/set123mix3-none-distortion-21.mp3	44100	4611072
624	mixotic-set123-excerpts/mixes/set123mix3-none-distortion-22.mp3	44100	4563968
625	mixotic-set123-excerpts/mixes/set123mix3-none-distortion-23.mp3	44100	4568064
626	mixotic-set123-excerpts/mixes/set123mix3-none-distortion-24.mp3	44100	4613120
627	mixotic-set123-excerpts/mixes/set123mix3-none-distortion-25.mp3	44100	4655104
628	mixotic-set123-excerpts/mixes/set123mix3-none-distortion-26.mp3	44100	4663296
629	mixotic-set123-excerpts/mixes/set123mix3-none-distortion-27.mp3	44100	4988928
630	mixotic-set123-excerpts/mixes/set123mix3-none-distortion-28.mp3	44100	4703232
631	mixotic-set123-excerpts/mixes/set123mix3-none-distortion-29.mp3	44100	4676608
632	mixotic-set123-excerpts/mixes/set123mix3-none-distortion-30.mp3	44100	4617216
633	mixotic-set123-excerpts/mixes/set123mix3-none-distortion-31.mp3	44100	4652032
634	mixotic-set123-excerpts/mixes/set123mix3-none-distortion-32.mp3	44100	4707328
635	mixotic-set123-excerpts/mixes/set123mix3-none-distortion-33.mp3	44100	4651008
636	mixotic-set123-excerpts/mixes/set123mix3-none-distortion-34.mp3	44100	4620288
637	mixotic-set123-excerpts/mixes/set123mix3-none-distortion-35.mp3	44100	4518912
638	mixotic-set123-excerpts/mixes/set123mix3-none-distortion-36.mp3	44100	4462592
639	mixotic-set123-excerpts/mixes/set123mix3-none-none-00.mp3	44100	4511744
640	mixotic-set123-excerpts/mixes/set123mix3-none-none-01.mp3	44100	4521984
641	mixotic-set123-excerpts/mixes/set123mix3-none-none-02.mp3	44100	4561920
642	mixotic-set123-excerpts/mixes/set123mix3-none-none-03.mp3	44100	4626432
643	mixotic-set123-excerpts/mixes/set123mix3-none-none-04.mp3	44100	4563968
644	mixotic-set123-excerpts/mixes/set123mix3-none-none-05.mp3	44100	4517888
645	mixotic-set123-excerpts/mixes/set123mix3-none-none-06.mp3	44100	4608000
646	mixotic-set123-excerpts/mixes/set123mix3-none-none-07.mp3	44100	4631552
647	mixotic-set123-excerpts/mixes/set123mix3-none-none-08.mp3	44100	5005312
648	mixotic-set123-excerpts/mixes/set123mix3-none-none-09.mp3	44100	4639744
649	mixotic-set123-excerpts/mixes/set123mix3-none-none-10.mp3	44100	4703232
650	mixotic-set123-excerpts/mixes/set123mix3-none-none-11.mp3	44100	4554752
651	mixotic-set123-excerpts/mixes/set123mix3-none-none-12.mp3	44100	4596736
652	mixotic-set123-excerpts/mixes/set123mix3-none-none-13.mp3	44100	4527104
653	mixotic-set123-excerpts/mixes/set123mix3-none-none-14.mp3	44100	4601856
654	mixotic-set123-excerpts/mixes/set123mix3-none-none-15.mp3	44100	4523008
655	mixotic-set123-excerpts/mixes/set123mix3-none-none-16.mp3	44100	4526080
656	mixotic-set123-excerpts/mixes/set123mix3-none-none-17.mp3	44100	4499456
657	mixotic-set123-excerpts/mixes/set123mix3-none-none-18.mp3	44100	4545536
658	mixotic-set123-excerpts/mixes/set123mix3-none-none-19.mp3	44100	4558848
659	mixotic-set123-excerpts/mixes/set123mix3-none-none-20.mp3	44100	4581376
660	mixotic-set123-excerpts/mixes/set123mix3-none-none-21.mp3	44100	4611072
661	mixotic-set123-excerpts/mixes/set123mix3-none-none-22.mp3	44100	4563968
662	mixotic-set123-excerpts/mixes/set123mix3-none-none-23.mp3	44100	4568064
663	mixotic-set123-excerpts/mixes/set123mix3-none-none-24.mp3	44100	4613120
664	mixotic-set123-excerpts/mixes/set123mix3-none-none-25.mp3	44100	4655104
665	mixotic-set123-excerpts/mixes/set123mix3-none-none-26.mp3	44100	4663296
666	mixotic-set123-excerpts/mixes/set123mix3-none-none-27.mp3	44100	4988928
667	mixotic-set123-excerpts/mixes/set123mix3-none-none-28.mp3	44100	4703232
668	mixotic-set123-excerpts/mixes/set123mix3-none-none-29.mp3	44100	4676608
669	mixotic-set123-excerpts/mixes/set123mix3-none-none-30.mp3	44100	4617216
670	mixotic-set123-excerpts/mixes/set123mix3-none-none-31.mp3	44100	4652032
671	mixotic-set123-excerpts/mixes/set123mix3-none-none-32.mp3	44100	4707328
672	mixotic-set123-excerpts/mixes/set123mix3-none-none-33.mp3	44100	4651008
673	mixotic-set123-excerpts/mixes/set123mix3-none-none-34.mp3	44100	4620288
674	mixotic-set123-excerpts/mixes/set123mix3-none-none-35.mp3	44100	4518912
675	mixotic-set123-excerpts/mixes/set123mix3-none-none-36.mp3	44100	4462592
676	mixotic-set123-excerpts/mixes/set123mix3-resample-bass-00.mp3	44100	4622336
677	mixotic-set123-excerpts/mixes/set123mix3-resample-bass-01.mp3	44100	4447232
678	mixotic-set123-excerpts/mixes/set123mix3-resample-bass-02.mp3	44100	4572160
679	mixotic-set123-excerpts/mixes/set123mix3-resample-bass-03.mp3	44100	4466688
680	mixotic-set123-excerpts/mixes/set123mix3-resample-bass-04.mp3	44100	4180992
681	mixotic-set123-excerpts/mixes/set123mix3-resample-bass-05.mp3	44100	5094400
682	mixotic-set123-excerpts/mixes/set123mix3-resample-bass-06.mp3	44100	4746240
683	mixotic-set123-excerpts/mixes/set123mix3-resample-bass-07.mp3	44100	4558848
684	mixotic-set123-excerpts/mixes/set123mix3-resample-bass-08.mp3	44100	3908608
685	mixotic-set123-excerpts/mixes/set123mix3-resample-bass-09.mp3	44100	3936256
686	mixotic-set123-excerpts/mixes/set123mix3-resample-bass-10.mp3	44100	7800832
687	mixotic-set123-excerpts/mixes/set123mix3-resample-bass-11.mp3	44100	4626432
688	mixotic-set123-excerpts/mixes/set123mix3-resample-bass-12.mp3	44100	4324352
689	mixotic-set123-excerpts/mixes/set123mix3-resample-bass-13.mp3	44100	4613120
690	mixotic-set123-excerpts/mixes/set123mix3-resample-bass-14.mp3	44100	4825088
691	mixotic-set123-excerpts/mixes/set123mix3-resample-bass-15.mp3	44100	4402176
692	mixotic-set123-excerpts/mixes/set123mix3-resample-bass-16.mp3	44100	4499456
693	mixotic-set123-excerpts/mixes/set123mix3-resample-bass-17.mp3	44100	4627456
694	mixotic-set123-excerpts/mixes/set123mix3-resample-bass-18.mp3	44100	4361216
695	mixotic-set123-excerpts/mixes/set123mix3-resample-bass-19.mp3	44100	4510720
696	mixotic-set123-excerpts/mixes/set123mix3-resample-bass-20.mp3	44100	4534272
697	mixotic-set123-excerpts/mixes/set123mix3-resample-bass-21.mp3	44100	4538368
698	mixotic-set123-excerpts/mixes/set123mix3-resample-bass-22.mp3	44100	4672512
699	mixotic-set123-excerpts/mixes/set123mix3-resample-bass-23.mp3	44100	4757504
700	mixotic-set123-excerpts/mixes/set123mix3-resample-bass-24.mp3	44100	4670464
701	mixotic-set123-excerpts/mixes/set123mix3-resample-bass-25.mp3	44100	4775936
702	mixotic-set123-excerpts/mixes/set123mix3-resample-bass-26.mp3	44100	4667392
703	mixotic-set123-excerpts/mixes/set123mix3-resample-bass-27.mp3	44100	3951616
704	mixotic-set123-excerpts/mixes/set123mix3-resample-bass-28.mp3	44100	3683328
705	mixotic-set123-excerpts/mixes/set123mix3-resample-bass-29.mp3	44100	7345152
706	mixotic-set123-excerpts/mixes/set123mix3-resample-bass-30.mp3	44100	4473856
707	mixotic-set123-excerpts/mixes/set123mix3-resample-bass-31.mp3	44100	4439040
708	mixotic-set123-excerpts/mixes/set123mix3-resample-bass-32.mp3	44100	5031936
709	mixotic-set123-excerpts/mixes/set123mix3-resample-bass-33.mp3	44100	4711424
710	mixotic-set123-excerpts/mixes/set123mix3-resample-bass-34.mp3	44100	4854784
711	mixotic-set123-excerpts/mixes/set123mix3-resample-bass-35.mp3	44100	4541440
712	mixotic-set123-excerpts/mixes/set123mix3-resample-bass-36.mp3	44100	4478976
713	mixotic-set123-excerpts/mixes/set123mix3-resample-compressor-00.mp3	44100	2816000
714	mixotic-set123-excerpts/mixes/set123mix3-resample-compressor-01.mp3	44100	4447232
715	mixotic-set123-excerpts/mixes/set123mix3-resample-compressor-02.mp3	44100	4572160
716	mixotic-set123-excerpts/mixes/set123mix3-resample-compressor-03.mp3	44100	3238912
717	mixotic-set123-excerpts/mixes/set123mix3-resample-compressor-04.mp3	44100	2590720
718	mixotic-set123-excerpts/mixes/set123mix3-resample-compressor-05.mp3	44100	2999296
719	mixotic-set123-excerpts/mixes/set123mix3-resample-compressor-06.mp3	44100	4746240
720	mixotic-set123-excerpts/mixes/set123mix3-resample-compressor-07.mp3	44100	4558848
721	mixotic-set123-excerpts/mixes/set123mix3-resample-compressor-08.mp3	44100	3112960
722	mixotic-set123-excerpts/mixes/set123mix3-resample-compressor-09.mp3	44100	2216960
723	mixotic-set123-excerpts/mixes/set123mix3-resample-compressor-10.mp3	44100	4802560
724	mixotic-set123-excerpts/mixes/set123mix3-resample-compressor-11.mp3	44100	4626432
725	mixotic-set123-excerpts/mixes/set123mix3-resample-compressor-12.mp3	44100	4324352
726	mixotic-set123-excerpts/mixes/set123mix3-resample-compressor-13.mp3	44100	4613120
727	mixotic-set123-excerpts/mixes/set123mix3-resample-compressor-14.mp3	44100	2942976
728	mixotic-set123-excerpts/mixes/set123mix3-resample-compressor-15.mp3	44100	3147776
729	mixotic-set123-excerpts/mixes/set123mix3-resample-compressor-16.mp3	44100	3048448
730	mixotic-set123-excerpts/mixes/set123mix3-resample-compressor-17.mp3	44100	2881536
731	mixotic-set123-excerpts/mixes/set123mix3-resample-compressor-18.mp3	44100	2750464
732	mixotic-set123-excerpts/mixes/set123mix3-resample-compressor-19.mp3	44100	3128320
733	mixotic-set123-excerpts/mixes/set123mix3-resample-compressor-20.mp3	44100	4534272
734	mixotic-set123-excerpts/mixes/set123mix3-resample-compressor-21.mp3	44100	3144704
735	mixotic-set123-excerpts/mixes/set123mix3-resample-compressor-22.mp3	44100	2863104
736	mixotic-set123-excerpts/mixes/set123mix3-resample-compressor-23.mp3	44100	3232768
737	mixotic-set123-excerpts/mixes/set123mix3-resample-compressor-24.mp3	44100	3137536
738	mixotic-set123-excerpts/mixes/set123mix3-resample-compressor-25.mp3	44100	4775936
739	mixotic-set123-excerpts/mixes/set123mix3-resample-compressor-26.mp3	44100	4667392
740	mixotic-set123-excerpts/mixes/set123mix3-resample-compressor-27.mp3	44100	2909184
741	mixotic-set123-excerpts/mixes/set123mix3-resample-compressor-28.mp3	44100	2452480
742	mixotic-set123-excerpts/mixes/set123mix3-resample-compressor-29.mp3	44100	7345152
743	mixotic-set123-excerpts/mixes/set123mix3-resample-compressor-30.mp3	44100	2867200
744	mixotic-set123-excerpts/mixes/set123mix3-resample-compressor-31.mp3	44100	2697216
745	mixotic-set123-excerpts/mixes/set123mix3-resample-compressor-32.mp3	44100	5031936
746	mixotic-set123-excerpts/mixes/set123mix3-resample-compressor-33.mp3	44100	2912256
747	mixotic-set123-excerpts/mixes/set123mix3-resample-compressor-34.mp3	44100	4854784
748	mixotic-set123-excerpts/mixes/set123mix3-resample-compressor-35.mp3	44100	4541440
749	mixotic-set123-excerpts/mixes/set123mix3-resample-compressor-36.mp3	44100	4478976
750	mixotic-set123-excerpts/mixes/set123mix3-resample-distortion-00.mp3	44100	4622336
751	mixotic-set123-excerpts/mixes/set123mix3-resample-distortion-01.mp3	44100	4447232
752	mixotic-set123-excerpts/mixes/set123mix3-resample-distortion-02.mp3	44100	4572160
753	mixotic-set123-excerpts/mixes/set123mix3-resample-distortion-03.mp3	44100	4466688
754	mixotic-set123-excerpts/mixes/set123mix3-resample-distortion-04.mp3	44100	4180992
755	mixotic-set123-excerpts/mixes/set123mix3-resample-distortion-05.mp3	44100	5094400
756	mixotic-set123-excerpts/mixes/set123mix3-resample-distortion-06.mp3	44100	4746240
757	mixotic-set123-excerpts/mixes/set123mix3-resample-distortion-07.mp3	44100	4558848
758	mixotic-set123-excerpts/mixes/set123mix3-resample-distortion-08.mp3	44100	3908608
759	mixotic-set123-excerpts/mixes/set123mix3-resample-distortion-09.mp3	44100	3936256
760	mixotic-set123-excerpts/mixes/set123mix3-resample-distortion-10.mp3	44100	7800832
761	mixotic-set123-excerpts/mixes/set123mix3-resample-distortion-11.mp3	44100	4626432
762	mixotic-set123-excerpts/mixes/set123mix3-resample-distortion-12.mp3	44100	4324352
763	mixotic-set123-excerpts/mixes/set123mix3-resample-distortion-13.mp3	44100	4613120
764	mixotic-set123-excerpts/mixes/set123mix3-resample-distortion-14.mp3	44100	4825088
765	mixotic-set123-excerpts/mixes/set123mix3-resample-distortion-15.mp3	44100	4402176
766	mixotic-set123-excerpts/mixes/set123mix3-resample-distortion-16.mp3	44100	4499456
767	mixotic-set123-excerpts/mixes/set123mix3-resample-distortion-17.mp3	44100	4627456
768	mixotic-set123-excerpts/mixes/set123mix3-resample-distortion-18.mp3	44100	4361216
769	mixotic-set123-excerpts/mixes/set123mix3-resample-distortion-19.mp3	44100	4510720
770	mixotic-set123-excerpts/mixes/set123mix3-resample-distortion-20.mp3	44100	4534272
771	mixotic-set123-excerpts/mixes/set123mix3-resample-distortion-21.mp3	44100	4538368
772	mixotic-set123-excerpts/mixes/set123mix3-resample-distortion-22.mp3	44100	4672512
773	mixotic-set123-excerpts/mixes/set123mix3-resample-distortion-23.mp3	44100	4757504
774	mixotic-set123-excerpts/mixes/set123mix3-resample-distortion-24.mp3	44100	4670464
775	mixotic-set123-excerpts/mixes/set123mix3-resample-distortion-25.mp3	44100	4775936
776	mixotic-set123-excerpts/mixes/set123mix3-resample-distortion-26.mp3	44100	4667392
777	mixotic-set123-excerpts/mixes/set123mix3-resample-distortion-27.mp3	44100	3951616
778	mixotic-set123-excerpts/mixes/set123mix3-resample-distortion-28.mp3	44100	3683328
779	mixotic-set123-excerpts/mixes/set123mix3-resample-distortion-29.mp3	44100	7345152
780	mixotic-set123-excerpts/mixes/set123mix3-resample-distortion-30.mp3	44100	4473856
781	mixotic-set123-excerpts/mixes/set123mix3-resample-distortion-31.mp3	44100	4439040
782	mixotic-set123-excerpts/mixes/set123mix3-resample-distortion-32.mp3	44100	5031936
783	mixotic-set123-excerpts/mixes/set123mix3-resample-distortion-33.mp3	44100	4711424
784	mixotic-set123-excerpts/mixes/set123mix3-resample-distortion-34.mp3	44100	4854784
785	mixotic-set123-excerpts/mixes/set123mix3-resample-distortion-35.mp3	44100	4541440
786	mixotic-set123-excerpts/mixes/set123mix3-resample-distortion-36.mp3	44100	4478976
787	mixotic-set123-excerpts/mixes/set123mix3-resample-none-00.mp3	44100	4622336
788	mixotic-set123-excerpts/mixes/set123mix3-resample-none-01.mp3	44100	4447232
789	mixotic-set123-excerpts/mixes/set123mix3-resample-none-02.mp3	44100	4572160
790	mixotic-set123-excerpts/mixes/set123mix3-resample-none-03.mp3	44100	4466688
791	mixotic-set123-excerpts/mixes/set123mix3-resample-none-04.mp3	44100	4180992
792	mixotic-set123-excerpts/mixes/set123mix3-resample-none-05.mp3	44100	5094400
793	mixotic-set123-excerpts/mixes/set123mix3-resample-none-06.mp3	44100	4746240
794	mixotic-set123-excerpts/mixes/set123mix3-resample-none-07.mp3	44100	4558848
795	mixotic-set123-excerpts/mixes/set123mix3-resample-none-08.mp3	44100	3908608
796	mixotic-set123-excerpts/mixes/set123mix3-resample-none-09.mp3	44100	3936256
797	mixotic-set123-excerpts/mixes/set123mix3-resample-none-10.mp3	44100	7800832
798	mixotic-set123-excerpts/mixes/set123mix3-resample-none-11.mp3	44100	4626432
799	mixotic-set123-excerpts/mixes/set123mix3-resample-none-12.mp3	44100	4324352
800	mixotic-set123-excerpts/mixes/set123mix3-resample-none-13.mp3	44100	4613120
801	mixotic-set123-excerpts/mixes/set123mix3-resample-none-14.mp3	44100	4825088
802	mixotic-set123-excerpts/mixes/set123mix3-resample-none-15.mp3	44100	4402176
803	mixotic-set123-excerpts/mixes/set123mix3-resample-none-16.mp3	44100	4499456
804	mixotic-set123-excerpts/mixes/set123mix3-resample-none-17.mp3	44100	4627456
805	mixotic-set123-excerpts/mixes/set123mix3-resample-none-18.mp3	44100	4361216
806	mixotic-set123-excerpts/mixes/set123mix3-resample-none-19.mp3	44100	4510720
807	mixotic-set123-excerpts/mixes/set123mix3-resample-none-20.mp3	44100	4534272
808	mixotic-set123-excerpts/mixes/set123mix3-resample-none-21.mp3	44100	4538368
809	mixotic-set123-excerpts/mixes/set123mix3-resample-none-22.mp3	44100	4672512
810	mixotic-set123-excerpts/mixes/set123mix3-resample-none-23.mp3	44100	4757504
811	mixotic-set123-excerpts/mixes/set123mix3-resample-none-24.mp3	44100	4670464
812	mixotic-set123-excerpts/mixes/set123mix3-resample-none-25.mp3	44100	4775936
813	mixotic-set123-excerpts/mixes/set123mix3-resample-none-26.mp3	44100	4667392
814	mixotic-set123-excerpts/mixes/set123mix3-resample-none-27.mp3	44100	3951616
815	mixotic-set123-excerpts/mixes/set123mix3-resample-none-28.mp3	44100	3683328
816	mixotic-set123-excerpts/mixes/set123mix3-resample-none-29.mp3	44100	7345152
817	mixotic-set123-excerpts/mixes/set123mix3-resample-none-30.mp3	44100	4473856
818	mixotic-set123-excerpts/mixes/set123mix3-resample-none-31.mp3	44100	4439040
819	mixotic-set123-excerpts/mixes/set123mix3-resample-none-32.mp3	44100	5031936
820	mixotic-set123-excerpts/mixes/set123mix3-resample-none-33.mp3	44100	4711424
821	mixotic-set123-excerpts/mixes/set123mix3-resample-none-34.mp3	44100	4854784
822	mixotic-set123-excerpts/mixes/set123mix3-resample-none-35.mp3	44100	4541440
823	mixotic-set123-excerpts/mixes/set123mix3-resample-none-36.mp3	44100	4478976
824	mixotic-set123-excerpts/mixes/set123mix3-stretch-bass-00.mp3	44100	4622336
825	mixotic-set123-excerpts/mixes/set123mix3-stretch-bass-01.mp3	44100	4447232
826	mixotic-set123-excerpts/mixes/set123mix3-stretch-bass-02.mp3	44100	4572160
827	mixotic-set123-excerpts/mixes/set123mix3-stretch-bass-03.mp3	44100	4466688
828	mixotic-set123-excerpts/mixes/set123mix3-stretch-bass-04.mp3	44100	4180992
829	mixotic-set123-excerpts/mixes/set123mix3-stretch-bass-05.mp3	44100	5094400
830	mixotic-set123-excerpts/mixes/set123mix3-stretch-bass-06.mp3	44100	4746240
831	mixotic-set123-excerpts/mixes/set123mix3-stretch-bass-07.mp3	44100	4558848
832	mixotic-set123-excerpts/mixes/set123mix3-stretch-bass-08.mp3	44100	3908608
833	mixotic-set123-excerpts/mixes/set123mix3-stretch-bass-09.mp3	44100	3936256
834	mixotic-set123-excerpts/mixes/set123mix3-stretch-bass-10.mp3	44100	7800832
835	mixotic-set123-excerpts/mixes/set123mix3-stretch-bass-11.mp3	44100	4626432
836	mixotic-set123-excerpts/mixes/set123mix3-stretch-bass-12.mp3	44100	4324352
837	mixotic-set123-excerpts/mixes/set123mix3-stretch-bass-13.mp3	44100	4613120
838	mixotic-set123-excerpts/mixes/set123mix3-stretch-bass-14.mp3	44100	4825088
839	mixotic-set123-excerpts/mixes/set123mix3-stretch-bass-15.mp3	44100	4402176
840	mixotic-set123-excerpts/mixes/set123mix3-stretch-bass-16.mp3	44100	4499456
841	mixotic-set123-excerpts/mixes/set123mix3-stretch-bass-17.mp3	44100	4627456
842	mixotic-set123-excerpts/mixes/set123mix3-stretch-bass-18.mp3	44100	4361216
843	mixotic-set123-excerpts/mixes/set123mix3-stretch-bass-19.mp3	44100	4510720
844	mixotic-set123-excerpts/mixes/set123mix3-stretch-bass-20.mp3	44100	4534272
845	mixotic-set123-excerpts/mixes/set123mix3-stretch-bass-21.mp3	44100	4538368
846	mixotic-set123-excerpts/mixes/set123mix3-stretch-bass-22.mp3	44100	4672512
847	mixotic-set123-excerpts/mixes/set123mix3-stretch-bass-23.mp3	44100	4757504
848	mixotic-set123-excerpts/mixes/set123mix3-stretch-bass-24.mp3	44100	4670464
849	mixotic-set123-excerpts/mixes/set123mix3-stretch-bass-25.mp3	44100	4775936
850	mixotic-set123-excerpts/mixes/set123mix3-stretch-bass-26.mp3	44100	4667392
851	mixotic-set123-excerpts/mixes/set123mix3-stretch-bass-27.mp3	44100	3951616
852	mixotic-set123-excerpts/mixes/set123mix3-stretch-bass-28.mp3	44100	3683328
853	mixotic-set123-excerpts/mixes/set123mix3-stretch-bass-29.mp3	44100	7345152
854	mixotic-set123-excerpts/mixes/set123mix3-stretch-bass-30.mp3	44100	4473856
855	mixotic-set123-excerpts/mixes/set123mix3-stretch-bass-31.mp3	44100	4439040
856	mixotic-set123-excerpts/mixes/set123mix3-stretch-bass-32.mp3	44100	5031936
857	mixotic-set123-excerpts/mixes/set123mix3-stretch-bass-33.mp3	44100	4711424
858	mixotic-set123-excerpts/mixes/set123mix3-stretch-bass-34.mp3	44100	4854784
859	mixotic-set123-excerpts/mixes/set123mix3-stretch-bass-35.mp3	44100	4541440
860	mixotic-set123-excerpts/mixes/set123mix3-stretch-bass-36.mp3	44100	4478976
861	mixotic-set123-excerpts/mixes/set123mix3-stretch-compressor-00.mp3	44100	4622336
862	mixotic-set123-excerpts/mixes/set123mix3-stretch-compressor-01.mp3	44100	4447232
863	mixotic-set123-excerpts/mixes/set123mix3-stretch-compressor-02.mp3	44100	4572160
864	mixotic-set123-excerpts/mixes/set123mix3-stretch-compressor-03.mp3	44100	4466688
865	mixotic-set123-excerpts/mixes/set123mix3-stretch-compressor-04.mp3	44100	4180992
866	mixotic-set123-excerpts/mixes/set123mix3-stretch-compressor-05.mp3	44100	5094400
867	mixotic-set123-excerpts/mixes/set123mix3-stretch-compressor-06.mp3	44100	4746240
868	mixotic-set123-excerpts/mixes/set123mix3-stretch-compressor-07.mp3	44100	4558848
869	mixotic-set123-excerpts/mixes/set123mix3-stretch-compressor-08.mp3	44100	3908608
870	mixotic-set123-excerpts/mixes/set123mix3-stretch-compressor-09.mp3	44100	3936256
871	mixotic-set123-excerpts/mixes/set123mix3-stretch-compressor-10.mp3	44100	7800832
872	mixotic-set123-excerpts/mixes/set123mix3-stretch-compressor-11.mp3	44100	4626432
873	mixotic-set123-excerpts/mixes/set123mix3-stretch-compressor-12.mp3	44100	4324352
874	mixotic-set123-excerpts/mixes/set123mix3-stretch-compressor-13.mp3	44100	4613120
875	mixotic-set123-excerpts/mixes/set123mix3-stretch-compressor-14.mp3	44100	4825088
876	mixotic-set123-excerpts/mixes/set123mix3-stretch-compressor-15.mp3	44100	4402176
877	mixotic-set123-excerpts/mixes/set123mix3-stretch-compressor-16.mp3	44100	4499456
878	mixotic-set123-excerpts/mixes/set123mix3-stretch-compressor-17.mp3	44100	4627456
879	mixotic-set123-excerpts/mixes/set123mix3-stretch-compressor-18.mp3	44100	4361216
880	mixotic-set123-excerpts/mixes/set123mix3-stretch-compressor-19.mp3	44100	4510720
881	mixotic-set123-excerpts/mixes/set123mix3-stretch-compressor-20.mp3	44100	4534272
882	mixotic-set123-excerpts/mixes/set123mix3-stretch-compressor-21.mp3	44100	4538368
883	mixotic-set123-excerpts/mixes/set123mix3-stretch-compressor-22.mp3	44100	4672512
884	mixotic-set123-excerpts/mixes/set123mix3-stretch-compressor-23.mp3	44100	4757504
885	mixotic-set123-excerpts/mixes/set123mix3-stretch-compressor-24.mp3	44100	4670464
886	mixotic-set123-excerpts/mixes/set123mix3-stretch-compressor-25.mp3	44100	4775936
887	mixotic-set123-excerpts/mixes/set123mix3-stretch-compressor-26.mp3	44100	4667392
888	mixotic-set123-excerpts/mixes/set123mix3-stretch-compressor-27.mp3	44100	3951616
889	mixotic-set123-excerpts/mixes/set123mix3-stretch-compressor-28.mp3	44100	3683328
890	mixotic-set123-excerpts/mixes/set123mix3-stretch-compressor-29.mp3	44100	7345152
891	mixotic-set123-excerpts/mixes/set123mix3-stretch-compressor-30.mp3	44100	4473856
892	mixotic-set123-excerpts/mixes/set123mix3-stretch-compressor-31.mp3	44100	4439040
893	mixotic-set123-excerpts/mixes/set123mix3-stretch-compressor-32.mp3	44100	5031936
894	mixotic-set123-excerpts/mixes/set123mix3-stretch-compressor-33.mp3	44100	4711424
895	mixotic-set123-excerpts/mixes/set123mix3-stretch-compressor-34.mp3	44100	4854784
896	mixotic-set123-excerpts/mixes/set123mix3-stretch-compressor-35.mp3	44100	4541440
897	mixotic-set123-excerpts/mixes/set123mix3-stretch-compressor-36.mp3	44100	4478976
